total_games,1000000
state,p1_wins,p2_wins,draws
012211210,619,0,0
022110010,346,445,0
200120011,456,175,112
102121120,588,0,0
211000122,397,195,0
001212021,601,0,0
101212002,611,0,0
201211002,368,174,0
210210100,646,0,129
012022101,508,100,0
222100110,0,564,0
121202011,395,375,0
101202012,497,94,0
102221100,169,0,364
012012102,0,616,0
022110210,489,98,0
200122111,583,0,0
001220110,176,500,129
112202010,277,321,0
111102220,575,0,0
111012220,560,0,0
200121121,0,417,423
120200112,201,0,412
111212002,604,0,0
001201122,600,0,0
